,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
296,0.0,-0.0,0.1512359195815889,-0.8640000732403074,-0.002857384428886183,False,False,
297,0.9921875,1.0,,,,False,False,
298,0.9921875,1.0,-0.030075495932744126,-1.0,0.004875939681286106,False,False,
299,0.9921875,1.0,,,,False,True,
300,0.9921875,1.0,,,,False,True,
301,0.9921875,1.0,0.05665967212925739,1.0,0.008960162990978142,False,True,
302,0.9921875,-0.0,,,,False,True,
303,0.9921875,-0.0,0.011899084117477948,0.9603709058270441,0.0018668348451629242,False,False,
304,0.9921875,-0.0,,,,False,False,
305,0.9921875,-0.0,,,,False,False,
306,0.9921875,-0.0,0.16188173363418734,0.5960418373426225,0.10881621628922793,False,False,
307,0.9921875,-0.0,,,,False,False,
308,0.9921875,-0.0,-0.11328394119817826,-0.16032627299653504,-0.161030861026164,False,False,
309,0.0,-0.0,,,,False,False,
310,0.0,-0.0,,,,False,False,
311,0.0,-0.0,-0.21630065964922246,1.0,0.26164042486222133,False,False,
312,0.9921875,-0.9921875,,,,False,True,
313,0.9921875,-0.9921875,0.2734443453648175,-1.0,-0.2283790339288895,False,True,
314,0.9921875,-0.0,,,,False,True,
315,0.9921875,-0.0,-0.08308248432690295,-1.0,0.011317007518672923,False,True,
316,0.9921875,-0.0,,,,False,False,
317,0.9921875,-0.0,,,,False,False,
318,0.9921875,-0.0,-0.08312189610509961,-0.27098711015043003,0.1769164762361653,False,False,
319,0.9921875,-0.0,,,,False,False,
320,0.9921875,-0.0,0.030242968962294052,1.0,-0.09364658878771766,False,False,
321,0.0,-0.0,,,,False,False,
322,0.0,-0.0,-0.10347210308889937,-1.0,0.12270776071071247,False,False,
323,0.0,-0.0,,,,False,False,
324,0.0,-0.0,,,,False,False,
325,0.0,-0.0,0.050188397569640095,-1.0,-0.17262479398163313,False,False,
326,0.9921875,1.0,,,,False,False,
327,0.9921875,1.0,0.018905733552864106,1.0,0.029292752480110686,False,False,
328,0.9921875,-0.0,,,,False,True,
329,0.9921875,-0.0,0.06539159163346633,-1.0,-0.033768526984352405,False,True,
330,0.9921875,1.0,,,,False,True,
331,0.9921875,1.0,,,,False,True,
332,0.9921875,1.0,-0.1028918850631897,1.0,-0.002519238440524524,False,True,
333,0.9921875,-0.0,,,,False,True,
334,0.9921875,-0.0,-0.034486002690872354,1.0,-0.01581827635391402,False,True,
335,0.9921875,-0.0,0.40366052530186985,0.0731783954043928,0.9108479688883684,False,True,
336,0.9921875,-0.0,,,,True,True,
337,0.9921875,-0.0,0.08913856254454504,-0.09341668775148149,0.2082322134690126,True,True,
